From	To
O43561	CCDS53999.1
Q92609	CCDS33714.1
Q92609	CCDS46770.1
Q9BRQ8	CCDS7297.1
Q96QS3	CCDS14215.1
Q15166	CCDS5639.1
Q02108	CCDS34085.1
Q02108	CCDS54812.1
Q03252	CCDS12090.2
Q9P2G9	CCDS3617.1
Q9P2G9	CCDS77937.1
Q6L8G5	CCDS41684.1
Q9NZB2	CCDS6706.1
Q9NZB2	CCDS75859.1
P22455	CCDS4410.1
P22455	CCDS4411.1
O14633	CCDS1020.1
O15269	CCDS6692.1
O15269	CCDS6693.1
Q6ZMJ2	CCDS6064.1
Q9BXT8	CCDS9308.2
P43115	CCDS44160.1
P43115	CCDS652.1
P43115	CCDS655.1
P43115	CCDS656.1
P43115	CCDS657.1
P43115	CCDS658.1
Q4AC94	CCDS31636.1
Q4AC94	CCDS66167.1
Q93075	CCDS33698.1
Q9UC07	CCDS32914.1
Q9UC07	CCDS92521.1
Q8ND83	CCDS31995.2
Q8ND83	CCDS55901.1
Q8ND83	CCDS9460.1
P08631	CCDS33460.1
P08631	CCDS54453.1
P08631	CCDS54455.1
P08631	CCDS54456.1
Q9Y4X0	CCDS14551.1
Q9Y4X0	CCDS35368.1
Q9Y4X0	CCDS55476.1
P29400	CCDS14543.1
P29400	CCDS35366.1
Q9UHI8	CCDS33524.1
P39880	CCDS56498.1
P39880	CCDS56499.1
P39880	CCDS5721.1
P42262	CCDS3797.1
P42262	CCDS43274.1
P42262	CCDS43275.1
Q8NA82	CCDS11635.1
O95868	CCDS34404.1
Q9NR21	CCDS66281.1
Q9NR21	CCDS8523.2
Q5VZV1	CCDS32003.1
Q96EY5	CCDS12359.1
Q8TF32	CCDS32979.1
Q8IUX8	CCDS14155.1
Q8IUX8	CCDS55370.1
P11137	CCDS2384.1
P11137	CCDS2385.1
P11137	CCDS33369.1
P11137	CCDS86916.1
Q9UHF7	CCDS6318.2
Q9UHF7	CCDS64957.1
Q9UHF7	CCDS83316.1
Q96I76	CCDS290.1
P58400	CCDS1845.1
P58400	CCDS82446.1
Q96LZ7	CCDS1792.1
Q96LZ7	CCDS54351.1
Q96LZ7	CCDS54352.1
P22674	CCDS34157.1
P09067	CCDS11530.1
A4D2H0	CCDS64788.1
Q8NG31	CCDS42023.1
Q8NG31	CCDS42024.1
Q5TA76	CCDS1017.1
K7EJ46	CCDS59258.1
K7EJ46	CCDS59259.1
P78539	CCDS14245.1
P78539	CCDS55400.1
P78539	CCDS55401.1
P78539	CCDS55402.1
Q9Y2Z4	CCDS31770.1
P23490	CCDS30870.1
Q9BZ95	CCDS43729.1
Q9BZ95	CCDS6105.1
P48146	CCDS13557.1
Q5SRR4	CCDS34401.2
Q9H0C8	CCDS2526.1
Q9UQ16	CCDS44276.1
Q9UQ16	CCDS53431.1
Q9UQ16	CCDS60356.1
Q9UQ16	CCDS86032.1
O14798	CCDS6037.1
Q6PGQ7	CCDS66560.1
Q6PGQ7	CCDS9446.3
Q9NQ30	CCDS3963.1
Q9NQ30	CCDS47206.1
Q8NEM2	CCDS10720.1
Q9C0A0	CCDS10924.2
Q9C0A0	CCDS73915.1
O00264	CCDS14576.1
O00264	CCDS65313.1
P01213	CCDS13023.1
Q9BSW2	CCDS44803.1
Q9BSW2	CCDS8522.1
Q13428	CCDS4306.1
Q13428	CCDS43388.1
Q13428	CCDS47305.1
Q13428	CCDS47306.1
Q13428	CCDS47307.1
Q13428	CCDS54936.1
Q13428	CCDS93805.1
Q9H169	CCDS6055.1
Q9H169	CCDS64851.1
Q9H169	CCDS64852.1
Q9H169	CCDS64854.1
P49589	CCDS41600.1
P49589	CCDS41602.1
P49589	CCDS7742.1
Q8WYB5	CCDS58084.1
Q8WYB5	CCDS58085.1
Q8WYB5	CCDS7345.1
A0A286YF46	CCDS92956.1
O14543	CCDS11756.1
P30039	CCDS44413.1
P30039	CCDS7277.2
Q5SRE5	CCDS35156.1
Q8N127	CCDS31516.1
P22914	CCDS3275.1
Q9Y2E6	CCDS44612.1
Q9Y2E6	CCDS76408.1
Q9NQ79	CCDS31266.1
Q9NQ79	CCDS55723.1
P43354	CCDS2201.1
P43354	CCDS86887.1
Q9UJF2	CCDS1321.2
Q9UJF2	CCDS1322.1
P01563	CCDS6506.1
Q8NHS3	CCDS3736.1
Q9NZL6	CCDS1359.1
Q9NZL6	CCDS72992.1
Q9BYR5	CCDS11384.1
P80294	CCDS10767.1
P0DM35	CCDS31068.1
Q7Z6M4	CCDS2544.1
Q9UPQ3	CCDS2514.1
Q9UPQ3	CCDS33408.1
Q9UPQ3	CCDS58756.1
Q6ZU80	CCDS32130.1
P13497	CCDS34856.1
P13497	CCDS6026.1
P12872	CCDS47412.1
P12872	CCDS4786.1
P12872	CCDS54993.1
Q8TBF5	CCDS3320.2
Q8TBF5	CCDS54701.1
Q15382	CCDS5927.1
Q9UDT6	CCDS5569.1
Q9UDT6	CCDS5570.1
P38484	CCDS33544.1
Q8N5U6	CCDS81746.1
Q8N5U6	CCDS9201.1
P30872	CCDS9666.1
O43361	CCDS33132.2
P54108	CCDS4929.2
P54108	CCDS55019.1
O60508	CCDS5081.1
P57739	CCDS14524.1
P61925	CCDS6222.1
Q6UY11	CCDS4897.1
P21549	CCDS2543.1
Q6AI14	CCDS33264.1
P23458	CCDS41346.1
P60409	CCDS74803.1
P09326	CCDS1208.1
P61964	CCDS6981.1
P30405	CCDS7358.1
P78411	CCDS10751.1
P78411	CCDS58462.1
O95050	CCDS5430.1
O95050	CCDS56479.1
Q53H80	CCDS5013.1
Q15303	CCDS2394.1
Q15303	CCDS42811.1
Q7Z3H0	CCDS44892.1
Q7Z3H0	CCDS8815.1
P41743	CCDS3212.2
P01036	CCDS13159.1
P28360	CCDS3378.2
P51671	CCDS11279.1
Q92954	CCDS1369.1
Q92954	CCDS44287.1
Q92954	CCDS44288.1
Q92954	CCDS81411.1
Q5JU85	CCDS35298.1
Q5JU85	CCDS48130.1
Q5JU85	CCDS87748.1
Q8NBT3	CCDS12603.1
Q6L8G9	CCDS31332.1
Q9Y5B0	CCDS12017.1
Q9Y5B0	CCDS12018.1
Q99456	CCDS11378.1
Q68DK2	CCDS9788.1
P11168	CCDS3215.1
Q9H2G9	CCDS1278.1
Q9H2G9	CCDS81397.1
Q96PB8	CCDS2644.1
P47928	CCDS4544.1
P05060	CCDS13092.1
Q96B42	CCDS33141.1
Q96B42	CCDS86815.1
P53667	CCDS5563.1
P53667	CCDS56491.1
Q8WXF7	CCDS32077.1
Q8WXF7	CCDS9700.1
O43474	CCDS6770.2
O14713	CCDS1662.1
O14713	CCDS1663.1
Q9Y4F3	CCDS10562.2
Q9Y4F3	CCDS53990.1
Q9Y4F3	CCDS55991.1
P0DV60	CCDS91055.1
O75556	CCDS8016.1
P51504	CCDS2979.1
Q15743	CCDS9894.2
P48736	CCDS5739.1
P23141	CCDS32450.1
P23141	CCDS45488.1
P23141	CCDS45489.1
P51149	CCDS3052.1
A6BM72	CCDS10213.2
A6BM72	CCDS92026.1
P55318	CCDS12677.1
Q86VE9	CCDS54874.1
Q86VE9	CCDS83009.1
Q9NP31	CCDS1159.1
Q9NP31	CCDS53380.1
Q9NP31	CCDS53381.1
Q5VU43	CCDS72887.1
Q5VU43	CCDS72888.1
Q5VU43	CCDS72890.1
Q5VU43	CCDS72891.1
Q5VU43	CCDS72892.1
Q5VU43	CCDS72893.1
Q5VU43	CCDS72894.1
Q5VU43	CCDS91045.1
P40424	CCDS1246.1
P40424	CCDS55653.1
P40424	CCDS55654.1
Q6NUJ5	CCDS44497.1
Q6NUJ5	CCDS7667.2
P14652	CCDS11527.1
Q6ZSY5	CCDS35254.1
Q6ZSY5	CCDS55415.1
O15228	CCDS1592.1
O75676	CCDS8073.1
Q9HC35	CCDS1807.1
Q9HC35	CCDS46266.1
Q7Z5A9	CCDS54606.1
Q6NSW7	CCDS86444.1
Q9Y6N7	CCDS46872.2
Q9Y6N7	CCDS54610.1
Q9Y6N7	CCDS54611.1
P05388	CCDS9193.1
Q9NQT6	CCDS34746.1
Q6ZU67	CCDS47048.1
P61081	CCDS12987.1
Q92934	CCDS8065.1
Q969N4	CCDS5154.1
Q9P202	CCDS43870.1
Q9P202	CCDS6806.1
Q8NFH8	CCDS14180.2
Q8NFH8	CCDS43919.1
O60664	CCDS12137.1
O60664	CCDS59337.1
O60664	CCDS59338.1
Q96R08	CCDS31551.1
Q6P4Q7	CCDS2024.2
P26010	CCDS8849.1
Q9BQT9	CCDS8575.1
Q5TA79	CCDS1021.1
Q32MH5	CCDS45263.1
Q32MH5	CCDS66773.1
O75712	CCDS384.1
O94888	CCDS43191.1
Q9Y394	CCDS81810.1
Q9Y394	CCDS9743.1
P09651	CCDS41793.1
P09651	CCDS44909.1
P57764	CCDS34956.1
P00734	CCDS31476.1
Q9Y6Q2	CCDS1841.1
Q9H0Y0	CCDS4057.1
Q96RR1	CCDS53570.1
Q96RR1	CCDS7506.1
P24723	CCDS9752.1
Q92496	CCDS41451.1
Q92496	CCDS55671.1
Q92496	CCDS91133.1
P39748	CCDS8010.1
Q8WZA9	CCDS33040.1
Q96JN8	CCDS42251.1
Q96JN8	CCDS42252.1
O60303	CCDS32415.1
Q15022	CCDS11270.1
Q96MI9	CCDS58398.2
P07196	CCDS75712.1
Q8N5H7	CCDS48026.1
Q8N5H7	CCDS48027.1
Q8N5H7	CCDS48028.1
Q8N5H7	CCDS59145.1
Q8N5H7	CCDS6877.1
Q8N5H7	CCDS6878.1
P10092	CCDS7820.1
P63027	CCDS32561.1
Q68BL8	CCDS1236.1
O95263	CCDS34190.1
O95263	CCDS34191.1
O95263	CCDS34192.1
O95263	CCDS34193.1
O95263	CCDS4037.1
Q9NRR4	CCDS47194.1
Q9NRR4	CCDS47195.1
P78536	CCDS1665.1
P08779	CCDS11401.1
O76081	CCDS6155.1
O76081	CCDS6156.1
O76081	CCDS69482.1
O95400	CCDS10675.1
Q99759	CCDS32701.1
Q99759	CCDS32702.1
Q12946	CCDS10957.2
Q9HB15	CCDS1835.1
O15234	CCDS11362.1
Q9Y2X9	CCDS1402.1
Q9Y2X9	CCDS60384.1
P49682	CCDS14416.1
P49682	CCDS48135.1
A8MQ03	CCDS48064.3
Q8WUB2	CCDS31899.1
O00303	CCDS7785.1
Q9BYR2	CCDS32650.1
Q9GZZ7	CCDS13055.1
Q9GZZ7	CCDS13056.1
A0A286YFB4	CCDS92953.1
Q3SXY7	CCDS3688.3
Q7RTU3	CCDS5186.1
Q9NUQ3	CCDS14178.1
Q9NUQ3	CCDS55373.1
P02760	CCDS6800.1
Q86VK4	CCDS55929.1
Q86VK4	CCDS55930.1
Q86VK4	CCDS55931.1
Q86VK4	CCDS9821.1
Q9UBF6	CCDS3118.1
Q9UBF6	CCDS43158.1
Q9UBF6	CCDS56283.1
Q96DX4	CCDS10775.1
Q0VG99	CCDS42078.1
Q16619	CCDS10694.1
Q16619	CCDS45464.1
Q9BYQ4	CCDS32651.1
P07306	CCDS11089.1
P07306	CCDS56017.1
P52597	CCDS7204.1
Q6NUJ2	CCDS31672.1
G5E9R7	CCDS92304.1
Q92886	CCDS4187.1
Q96MC4	CCDS58603.1
P62937	CCDS5494.1
P62937	CCDS75592.1
P00387	CCDS14040.1
P00387	CCDS33658.1
P00387	CCDS54535.1
P08134	CCDS854.1
Q7RTP6	CCDS46659.1
Q7RTP6	CCDS46660.1
Q7RTP6	CCDS46661.1
Q9Y2C2	CCDS5213.1
Q16777	CCDS937.1
P11229	CCDS8040.1
Q6ZRQ5	CCDS5039.1
Q9BPZ7	CCDS35139.1
Q9BPZ7	CCDS35140.1
Q9BPZ7	CCDS35141.1
Q9BPZ7	CCDS48020.1
Q9BPZ7	CCDS6864.1
Q6VUC0	CCDS393.2
Q9C0C2	CCDS7951.1
Q2TAY7	CCDS6534.1
Q9BU79	CCDS5602.1
Q9HD47	CCDS11137.1
Q9HD47	CCDS54086.1
Q9HD47	CCDS54087.1
Q9HD47	CCDS82066.1
Q9BYG8	CCDS6360.1
Q8NEG2	CCDS47583.1
Q8NEG2	CCDS59054.1
P43657	CCDS9410.1
Q99683	CCDS5179.1
A1E959	CCDS3536.2
P49247	CCDS2004.2
P63104	CCDS6290.1
Q99467	CCDS3992.1
O00232	CCDS11669.1
O00232	CCDS11670.1
Q6R2W3	CCDS34355.1
O95476	CCDS11093.1
Q8N6Y0	CCDS12353.1
Q8TF74	CCDS11364.1
Q9C0I4	CCDS82515.1
O00213	CCDS31410.1
O00213	CCDS58114.1
O00213	CCDS66015.1
O00213	CCDS66016.1
O00213	CCDS66017.1
O00213	CCDS66018.1
Q7Z3G6	CCDS2902.1
P17041	CCDS7206.1
Q9HC38	CCDS32520.1
Q9HC38	CCDS92216.1
Q8NCC3	CCDS10864.1
Q9HDB5	CCDS45145.1
Q9HDB5	CCDS61515.1
Q9HDB5	CCDS9871.1
Q9NST1	CCDS14054.1
Q8NB14	CCDS3758.1
Q8NB14	CCDS77964.1
Q9UPP2	CCDS31725.1
Q9UPP2	CCDS53728.1
Q9NVV0	CCDS6768.1
Q9NYY1	CCDS1470.1
Q9NYY1	CCDS91155.1
Q6MZW2	CCDS34238.1
P13010	CCDS2402.1
Q9H981	CCDS2875.1
Q9H981	CCDS93290.1
Q86XQ3	CCDS4181.1
Q6P2M8	CCDS35503.2
Q6P2M8	CCDS48189.1
Q6P2M8	CCDS94698.1
Q9NP72	CCDS58073.1
Q9NP72	CCDS7155.1
Q9NP72	CCDS73081.1
Q2PPJ7	CCDS46584.1
P0C7T5	CCDS45523.1
Q13451	CCDS4808.1
Q13451	CCDS54996.1
O60306	CCDS42013.1
Q9NYU2	CCDS2154.1
P50458	CCDS6853.1
O95803	CCDS3708.1
Q15361	CCDS6948.1
P14621	CCDS1850.1
Q8NGC7	CCDS32033.1
P07686	CCDS4022.1
P13535	CCDS11153.1
Q9ULT0	CCDS33193.1
Q9ULT0	CCDS74511.1
Q9UMS6	CCDS34054.1
Q9UMS6	CCDS47128.1
Q9UMS6	CCDS47129.1
Q9UMS6	CCDS75185.1
Q9UMS6	CCDS93613.1
Q9Y2A9	CCDS12364.1
O75594	CCDS12680.1
O14513	CCDS46417.1
O14513	CCDS46418.1
Q9BV23	CCDS2887.1
Q16348	CCDS3007.1
Q16348	CCDS54631.1
P57082	CCDS11629.1
P57082	CCDS82180.1
Q8N5F7	CCDS14592.1
Q6UXG3	CCDS11470.1
Q6UXG3	CCDS54131.1
Q6UXG3	CCDS54132.1
Q6UXG3	CCDS54133.1
Q9H013	CCDS4338.1
P33121	CCDS3839.1
P33121	CCDS68826.1
Q8N3S3	CCDS47621.1
Q8N3S3	CCDS47622.1
Q8N3S3	CCDS47623.1
Q8N3S3	CCDS47624.1
Q8N3S3	CCDS94132.1
Q8N3S3	CCDS94133.1
Q8N3S3	CCDS94134.1
Q96MF6	CCDS41796.1
Q96MF6	CCDS44921.1
Q9NYJ8	CCDS5214.1
Q5MY95	CCDS43913.1
Q5MY95	CCDS7043.1
Q16832	CCDS1241.1
O95206	CCDS9438.1
O95206	CCDS9439.1
Q9NYW1	CCDS8633.1
O75879	CCDS3776.1
Q9UQ74	CCDS33037.1
Q9UQ74	CCDS46090.1
Q9UQ74	CCDS46091.1
Q9UDW3	CCDS13868.1
Q14641	CCDS6459.1
Q684P5	CCDS45573.1
Q684P5	CCDS45574.1
Q684P5	CCDS82035.1
Q9Y289	CCDS1740.1
Q8N5I9	CCDS41825.1
Q8IWA4	CCDS3228.1
O95716	CCDS12257.1
Q02930	CCDS43562.1
Q02930	CCDS43563.1
Q02930	CCDS5417.1
Q02930	CCDS5418.1
P19544	CCDS55750.1
P19544	CCDS55751.1
P19544	CCDS7878.3
P23921	CCDS7750.1
Q05707	CCDS34938.1
Q05707	CCDS94338.1
Q9H0C2	CCDS3733.1
O95249	CCDS11258.1
O95249	CCDS45644.1
Q8IVG5	CCDS34681.1
A6NGH8	CCDS64590.1
F5H4A9	CCDS54667.1
Q86W26	CCDS7784.1
Q4KMP7	CCDS10676.2
Q9NWN3	CCDS32086.1
Q6QNK2	CCDS81753.1
Q6QNK2	CCDS9272.1
P35712	CCDS53604.1
P35712	CCDS7821.1
P35712	CCDS91447.1
Q6IQ21	CCDS10042.1
Q6ZMW2	CCDS35075.1
Q9Y692	CCDS327.1
Q9Y692	CCDS328.1
O75146	CCDS31922.1
Q9H6R0	CCDS11072.1
Q15077	CCDS8220.1
Q8IZ83	CCDS12766.1
Q8IZ83	CCDS46141.1
Q96I59	CCDS58164.1
Q96I59	CCDS8261.1
A6NJ78	CCDS31450.1
A6NJ78	CCDS44559.1
A6NJ78	CCDS73269.1
Q92536	CCDS32470.1
Q8NFR9	CCDS2589.1
Q8NFR9	CCDS54552.1
Q12967	CCDS43897.1
Q12967	CCDS65172.1
Q12967	CCDS65173.1
Q12967	CCDS65174.1
Q12967	CCDS6959.1
Q9UGM1	CCDS3459.1
P30876	CCDS3511.1
Q6IF99	CCDS30896.1
P32238	CCDS3438.1
Q6ZN55	CCDS12596.1
Q8N5D0	CCDS296.1
Q8N5D0	CCDS60044.1
Q8N5D0	CCDS90895.1
Q7Z401	CCDS45285.1
Q8NGY5	CCDS30905.1
Q8N4S7	CCDS10485.1
Q8N4S7	CCDS66911.1
O00305	CCDS46426.1
O00305	CCDS46427.1
O00305	CCDS46428.1
O00305	CCDS54409.1
A6NDA9	CCDS31234.1
A6NDA9	CCDS60581.1
Q14957	CCDS32724.1
A5D8W1	CCDS43613.2
A5D8W1	CCDS55122.1
Q9H223	CCDS10081.1
O95801	CCDS596.1
O95786	CCDS6526.1
Q9Y2N7	CCDS12681.2
Q9Y2N7	CCDS12682.1
Q9Y2N7	CCDS42580.2
Q96L33	CCDS10068.1
P52564	CCDS11686.1
P52564	CCDS82194.1
Q8NFZ0	CCDS7072.1
Q8NFZ0	CCDS7073.1
Q7L804	CCDS7602.1
Q7L804	CCDS81512.1
O43837	CCDS13031.1
O43837	CCDS13032.1
P55075	CCDS7515.1
P55075	CCDS7516.1
P55075	CCDS7517.1
P55075	CCDS7518.1
P02788	CCDS33747.1
P02788	CCDS56251.1
P0CG20	CCDS45365.1
Q9BYE7	CCDS31275.1
Q9BYE7	CCDS7546.1
Q6ZS17	CCDS10840.1
Q6ZS17	CCDS54026.1
Q6ZS17	CCDS54027.1
Q6ZS17	CCDS54028.1
P61006	CCDS12339.1
Q9H008	CCDS53587.1
Q9H008	CCDS7640.1
Q53G59	CCDS1429.1
P49336	CCDS9317.1
Q8WXF1	CCDS41870.1
Q8WXF1	CCDS86343.1
Q9ULD8	CCDS8786.1
Q8TB96	CCDS10728.1
P23469	CCDS7657.1
P23469	CCDS7658.1
P0DPD7	CCDS3255.1
P24043	CCDS5138.1
Q14807	CCDS10653.1
Q14807	CCDS58444.1
Q14469	CCDS3305.1
Q9NQX6	CCDS33102.1
Q9HAP2	CCDS73540.1
Q8WUS8	CCDS42205.1
P07305	CCDS13956.1
Q14565	CCDS13973.1
Q14565	CCDS63477.1
P02649	CCDS12647.1
Q9Y5H7	CCDS54917.1
Q8IU80	CCDS74856.1
Q8IU80	CCDS74857.1
P50542	CCDS44822.1
P50542	CCDS44823.1
P50542	CCDS44824.1
P50542	CCDS8576.1
Q96AV8	CCDS9016.1
Q5T3J3	CCDS30800.1
Q5T3J3	CCDS41366.1
P35998	CCDS5731.1
P20794	CCDS4516.1
P20794	CCDS75398.1
P20794	CCDS75399.1
Q9NY61	CCDS32632.1
Q13508	CCDS3575.1
Q13508	CCDS47079.1
Q13508	CCDS47080.1
Q63HM2	CCDS81809.1
Q8ND30	CCDS31419.1
Q8ND30	CCDS58116.1
Q8ND30	CCDS58117.1
P36888	CCDS31953.1
O60359	CCDS10620.1
O00254	CCDS4031.1
O00254	CCDS58959.1
A2RUB1	CCDS45703.2
P53779	CCDS34026.1
P53779	CCDS3612.1
P53779	CCDS43247.1
P35680	CCDS11324.1
P35680	CCDS58538.1
O75643	CCDS2020.1
Q9ULR3	CCDS44934.1
Q6UB98	CCDS11843.1
Q6UB98	CCDS42411.1
P20062	CCDS13881.1
P20062	CCDS54519.1
O75150	CCDS10691.1
O75150	CCDS55994.1
Q00653	CCDS41564.1
Q00653	CCDS41565.1
Q9Y330	CCDS4727.1
P35475	CCDS3343.1
P54707	CCDS31948.1
P54707	CCDS53858.1
Q9C0C9	CCDS32742.1
O14524	CCDS31841.1
O14524	CCDS44927.1
Q96J92	CCDS11439.1
Q9P2E8	CCDS33376.1
Q1EHB4	CCDS7860.2
O15321	CCDS41934.1
O15321	CCDS9617.1
P07225	CCDS2923.1
P43353	CCDS73335.1
P43353	CCDS73336.1
Q8NFQ5	CCDS13211.1
Q9Y6W6	CCDS1528.1
Q9H267	CCDS10369.1
P04440	CCDS4765.1
P30837	CCDS6615.1
A8MTL3	CCDS61401.1
Q70J99	CCDS11730.1
Q9UJ71	CCDS74520.1
Q5J8X5	CCDS31571.1
Q5J8X5	CCDS41653.1
Q5J8X5	CCDS60801.1
Q9NP85	CCDS1331.1
Q9NP85	CCDS72988.1
P14784	CCDS13942.1
Q8N9M1	CCDS58662.1
Q96S59	CCDS4529.1
P56373	CCDS7953.1
P27540	CCDS65641.1
P27540	CCDS65642.1
P27540	CCDS970.1
P27540	CCDS971.1
P47870	CCDS4354.1
P47870	CCDS4355.1
Q6YHK3	CCDS4982.1
Q6YHK3	CCDS55038.1
Q6YHK3	CCDS55039.1
Q96MA1	CCDS581.1
Q15043	CCDS47822.1
Q15043	CCDS47823.1
Q15043	CCDS6030.1
A8MYV0	CCDS74481.1
Q6UWX4	CCDS1530.2
P57087	CCDS42911.1
P57087	CCDS58787.1
P57087	CCDS58788.1
Q14767	CCDS9831.1
Q96L50	CCDS9686.1
Q96L50	CCDS9687.1
A7MCY6	CCDS45722.1
P19793	CCDS35172.1
Q96NU0	CCDS75836.1
Q8IYB7	CCDS42834.1
Q8IYB7	CCDS58752.1
Q8IYB7	CCDS58753.1
P15924	CCDS4501.1
P15924	CCDS47368.1
Q9NY28	CCDS8533.1
Q14681	CCDS32728.1
P35612	CCDS1906.1
P35612	CCDS1909.1
P35612	CCDS46318.1
P35612	CCDS54365.1
Q96IZ5	CCDS14526.1
Q96IZ5	CCDS55472.1
Q63HR2	CCDS8843.1
Q63HR2	CCDS8844.1
Q9H9G7	CCDS399.1
Q9H9G7	CCDS400.1
Q96SU4	CCDS41332.3
Q96SU4	CCDS41333.2
Q96SU4	CCDS41334.1
Q96SU4	CCDS44145.1
Q96SU4	CCDS55598.1
Q96SU4	CCDS558.1
Q96SU4	CCDS81322.1
Q96FL8	CCDS11209.1
Q8NDZ2	CCDS4398.2
Q8NDZ2	CCDS78088.1
Q8NDZ2	CCDS78089.1
Q8NDZ2	CCDS78090.1
Q96S82	CCDS10263.1
Q8NGR8	CCDS35124.1
P52272	CCDS12203.1
P52272	CCDS12204.1
Q9NVR0	CCDS11411.1
Q7Z5L9	CCDS1602.1
Q7Z5L9	CCDS41475.1
O15482	CCDS14744.2
O43189	CCDS4777.1
O43189	CCDS4778.1
Q75VX8	CCDS54336.1
Q75VX8	CCDS54337.1
Q15771	CCDS8264.1
Q5TAH2	CCDS1308.1
Q9H2W2	CCDS1552.1
Q9H2W2	CCDS60432.1
Q9P0M2	CCDS5142.2
O15156	CCDS1081.1
O15156	CCDS58030.1
Q6A163	CCDS11382.1
Q8NDD1	CCDS1591.2
Q8NDD1	CCDS73049.1
Q8WXS5	CCDS33104.1
Q12947	CCDS4472.1
Q8IV53	CCDS45938.1
Q8IV53	CCDS77225.1
Q5SVZ6	CCDS41302.1
O14917	CCDS31986.1
Q6UXZ4	CCDS6093.2
Q6UXZ4	CCDS83279.1
P27987	CCDS1555.1
P27987	CCDS91167.1
P84550	CCDS92030.1
Q16584	CCDS8107.1
Q9NUN5	CCDS4969.1
Q9NUN5	CCDS87415.1
Q9BQB4	CCDS11468.1
Q92567	CCDS41689.1
Q92567	CCDS66165.1
Q92567	CCDS73346.1
P59780	CCDS10357.1
Q96KW2	CCDS59497.1
Q86UG4	CCDS34206.1
Q86UG4	CCDS75282.1
Q86UG4	CCDS78042.1
P52954	CCDS31270.1
Q96AT1	CCDS2721.1
Q9UHC7	CCDS47725.1
Q9UHC7	CCDS5860.1
Q96F83	CCDS42000.1
Q9H6Y5	CCDS48106.1
Q9H6Y5	CCDS94607.1
Q96G03	CCDS3443.1
Q8NH40	CCDS32038.1
O60437	CCDS10526.1
Q8N0V3	CCDS12021.1
Q8N0V3	CCDS54194.1
Q86VY9	CCDS5140.1
Q8WXS8	CCDS7306.1
Q8WXS8	CCDS7307.1
Q9Y2Z2	CCDS34485.1
Q9Y2Z2	CCDS47452.1
Q9Y2Z2	CCDS4979.1
Q9NSB8	CCDS45334.1
Q9NSB8	CCDS45336.1
A7E2F4	CCDS10038.1
Q9UGU0	CCDS14032.1
Q9UGU0	CCDS14033.1
Q8N944	CCDS2164.1
O95785	CCDS42516.1
Q6ULP2	CCDS1878.1
Q6ULP2	CCDS46303.1
Q6ULP2	CCDS92769.1
Q6ZRI0	CCDS76390.1
Q8NI27	CCDS43988.1
Q9P2T1	CCDS41935.1
Q9P2T1	CCDS45087.1
Q9P2T1	CCDS61419.1
Q15788	CCDS1712.1
Q15788	CCDS1713.1
Q15788	CCDS42660.1
Q9HBM6	CCDS35340.1
Q05682	CCDS47716.1
Q05682	CCDS47717.1
Q05682	CCDS5834.1
Q05682	CCDS5835.1
Q05682	CCDS5836.2
P04000	CCDS14742.1
Q8IYA8	CCDS33755.2
Q96MI6	CCDS46840.1
Q96MI6	CCDS93282.1
O43347	CCDS9196.1
P09668	CCDS10308.1
Q8N556	CCDS3397.1
Q8N556	CCDS47010.1
Q9BWT7	CCDS13948.1
O60931	CCDS11031.1
O60931	CCDS32530.1
Q6NW40	CCDS93751.1
Q8TF40	CCDS34226.1
Q8TF40	CCDS34227.1
Q8TF40	CCDS87321.1
O95758	CCDS55332.1
O95758	CCDS55333.1
O95758	CCDS59140.1
O95758	CCDS59141.1
O95758	CCDS6784.1
Q9UP65	CCDS12710.1
Q9UP65	CCDS54286.1
Q9UP65	CCDS59403.1
Q13822	CCDS34936.1
Q13822	CCDS47914.1
Q13822	CCDS6329.1
O43665	CCDS31294.1
O43665	CCDS41572.1
Q9H7B2	CCDS5088.1
P09497	CCDS4402.1
P09497	CCDS4403.1
Q5VY43	CCDS30892.1
P30044	CCDS8069.1
P30044	CCDS8070.1
P30044	CCDS8071.1
Q92794	CCDS6124.1
O14879	CCDS31241.1
O14879	CCDS7402.1
Q9Y5N5	CCDS33525.1
Q9Y5N5	CCDS33526.1
Q9UBU6	CCDS4540.1
Q06190	CCDS3087.1
Q06190	CCDS3088.1
Q06190	CCDS54642.1
Q9NXW2	CCDS7316.3
Q9NS75	CCDS9412.1
A8MTL9	CCDS42441.1
A6NDN3	CCDS10245.2
O15066	CCDS13200.1
Q16533	CCDS9755.1
Q8N4E7	CCDS4128.1
Q53GT1	CCDS13780.1
P12272	CCDS44853.1
P12272	CCDS8715.1
O60610	CCDS43373.1
O60610	CCDS43374.1
Q9HC10	CCDS1724.1
Q9HC10	CCDS1725.1
Q9HC10	CCDS1726.1
Q9HC10	CCDS74497.1
A0AVI2	CCDS77438.1
Q9BV81	CCDS11033.1
Q8N0Z8	CCDS20.1
Q9H930	CCDS46538.1
Q8WW22	CCDS10299.2
Q8WW22	CCDS45316.1
Q8WW22	CCDS45317.1
Q9UBQ0	CCDS41832.1
Q9UBQ0	CCDS53832.1
Q9NZP2	CCDS31824.1
P55287	CCDS10803.1
P55287	CCDS81993.1
Q96QE2	CCDS8736.2
Q8IZF3	CCDS4922.2
Q02505	CCDS78262.1
A6NCL1	CCDS54697.1
Q9NWQ4	CCDS9848.1
